attributes.Good For.latenight,attributes.Parking.lot,business_id,categories,name,attributes.Price Range,review_count,state,full_address,city,stars,latitude,longitude,neighborhoods
FALSE,FALSE,Dst-jRBq3Vr7aeZjJoD52Q,"['Bars', 'Breakfast & Brunch', 'Wine Bars', 'Nightlife', 'Restaurants', 'Italian']",Postino Kierland,2,101,AZ,"7030 E Greenway Pkwy
Scottsdale, AZ 85254",Scottsdale,4,33.623358,-111.928648,[]
FALSE,FALSE,dsWCKpbIN7W30pqfRJU0dg,"['Chinese', 'Restaurants']",Big Wa,1,5,AZ,"990 E. Riggs Rd.
Chandler, AZ 85249",Chandler,3,33.2195026,-111.8247181,[]
FALSE,FALSE,DsxLIr-b6WlDn9YNsVBu_A,"['Food', 'Grocery', 'Delis', 'Restaurants']",Groceria Italiana,1,30,PA,"237 Cedarville St
Bloomfield
Pittsburgh, PA 15224",Pittsburgh,4.5,40.4618603,-79.948546,['Bloomfield']
FALSE,,dSz-CWk4bEO4y3CzL2x3ZA,"['Burgers', 'Restaurants']",Burger King,1,14,NV,"1736 Las Vegas Blvd S
Las Vegas, NV 89104",Las Vegas,1.5,36.150372,-115.153558,[]
FALSE,TRUE,dt2JuMHepQgj07CtYqRLeg,"['Burgers', 'Sandwiches', 'Restaurants']",Moochies Tavern,2,49,NC,"15060 Idlewild Rd
Ste I
Matthews, NC 28104",Matthews,3.5,35.1236635,-80.6520963,[]
FALSE,,DT6bZgApAKY0JE7McdUTyA,"['Pizza', 'Restaurants']",Papa John's Pizza,2,14,AZ,"1813 E Southern Ave
Tempe, AZ 85282",Tempe,3,33.3929529,-111.9085595,[]
FALSE,FALSE,dt6fDypVLgUqs_d-KGsHhw,"['Food', 'Fast Food', 'Restaurants']",Sonic Drive In,1,5,AZ,"10750 W Lower Buckeye Rd
Avondale, AZ 85323",Avondale,3.5,33.42145,-112.291575,[]
FALSE,TRUE,DT88phJNnT7Xw_yEm1z_ew,"['Pizza', 'Restaurants']",Barro's Pizza,1,51,AZ,"41111 N Daisy Mountain Rd
Anthem, AZ 85086",Anthem,4,33.8581075,-112.1122755,[]
FALSE,FALSE,dT8RJxuuy6D-Ca-u-58l6Q,"['Japanese', 'Restaurants']",Saiki Japanese Restaurant,2,5,SC,"709 Crossroads Plz
Fort Mill, SC 29708",Fort Mill,2,35.0596755,-80.9893854,[]
FALSE,FALSE,DtbHHFk6sBFIX6b_VM6OcQ,"['Sushi Bars', 'Restaurants']",Yo! Sushi,2,20,EDH,"1st Floor
78 Princes Street
New Town
Edinburgh EH2 2ER",Edinburgh,3,55.9521704,-3.198054,['New Town']
FALSE,,dtDpGI9KtuNXPeupF4r7Aw,"['Pizza', 'Restaurants']",Pizzédélic Pizza and Pastas,2,13,QC,"39 Notre-Dame W St
Ville-Marie
montreal, QC H2Y 1S5",montreal,4,45.505591,-73.5562232,['Ville-Marie']
FALSE,TRUE,DtFfUpwTeNkRW1dTVySavg,"['Burgers', 'Fast Food', 'Restaurants']",In-N-Out Burger,1,43,AZ,"873 N Promenade Pkwy
Casa Grande, AZ 85194",Casa Grande,4,32.88013452,-111.6822248,[]
FALSE,FALSE,dtghBwhGk0czWIpc_6KCbA,"['Bars', 'Music Venues', 'Arts & Entertainment', 'Pubs', 'Nightlife', 'Barbeque', 'Restaurants']",Red Rock Saloon,2,38,WI,"322 W Johnson St
Capitol
Madison, WI 53703",Madison,3.5,43.074154,-89.391323,['Capitol']
FALSE,TRUE,dTh4siuf_YoSifp1kYl7BA,"['Burgers', 'American (Traditional)', 'Restaurants']",Wayback Burgers,2,26,NC,"929 Park Center Dr
Ste 101
Matthews, NC 28105",Matthews,3.5,35.1197932,-80.7189238,[]
FALSE,,dtlk15Awa7xWEVF9Z1Yqaw,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']",Panera Bread,1,26,AZ,"20199 N 67th Ave
Glendale, AZ 85308",Glendale,2,33.6670369,-112.202556,[]
FALSE,FALSE,DTlNsTq1hbpsXYfXNr3C-w,"['Falafel', 'Mediterranean', 'Restaurants']",Falafel Freiha,1,12,QC,"3858 Boulevard Perron
Laval, QC H7V 1P8",Laval,3.5,45.5390229,-73.74465,[]
FALSE,FALSE,dTpyszCle1E7vBVOBmEcYQ,"['Fish & Chips', 'Restaurants']",The Pentland Fry,2,6,EDH,"539 Lanark Road
Juniper Green
Edinburgh EH14 5DE",Edinburgh,3,55.9027316,-3.2862754,[]
FALSE,FALSE,DtrACWjoGtx4lAaNfxHS4A,"['Vegetarian', 'Thai', 'Seafood', 'Restaurants']",Basil Thai Cuisine,2,402,NC,"210 N Church St
Fourth Ward
Charlotte, NC 28202",Charlotte,3.5,35.2290198,-80.8424062,['Fourth Ward']
FALSE,FALSE,DTRqKD7StoGVfRGKsow9Jw,"['Fast Food', 'Sandwiches', 'Restaurants']",Subway,1,8,AZ,"6635 W Happy Valley Rd
Glendale, AZ 85310",Glendale,4,33.7106655,-112.2022984,[]
FALSE,TRUE,DTrU6WJBnM2CEqz4FqJzMw,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']",Denny's,1,52,NV,"8000 W Sahara Ave
Westside
Las Vegas, NV 89117",Las Vegas,2.5,36.14430715,-115.2661709,['Westside']
FALSE,TRUE,DttDhELFKdueDqFp45idHA,"['Sushi Bars', 'Japanese', 'Restaurants']",KiKu Revolving Sushi,1,144,AZ,"8190 W Union Hills Dr
Ste 155
Glendale, AZ 85308",Glendale,3,33.65428446,-112.2348992,[]
FALSE,TRUE,DTtIi7avC0Ed-tMZAAx4wA,"['Korean', 'Barbeque', 'Restaurants']",Jin Mee Korean BBQ Restaurant,2,115,NV,"953 E Sahara Ave
Ste E9
Eastside
Las Vegas, NV 89136",Las Vegas,3.5,36.143672,-115.1409598,"['Eastside', 'Downtown']"
,,dTzEehC5AoOJRUZ6JFI4mA,['Restaurants'],Bud's Restaurant,,4,ON,"219 Louisa Street
Kitchener, ON N2H 5M6",Kitchener,3,43.4581103,-80.4948402,[]
FALSE,FALSE,dU3AzbQ0R4J8pQKWw1qkkA,"['Food', 'Specialty Food', 'Delis', 'Meat Shops', 'Restaurants', 'Sandwiches']",Silver Star Meats,1,3,PA,"1720 Middletown Rd
Mc Kees Rocks, PA 15136",Mc Kees Rocks,3.5,40.4680847,-80.0844012,[]
FALSE,TRUE,Du3ESDGEGz65P3i6CnhAQA,"['Mexican', 'Restaurants']",El Tenampa,1,8,NV,"556 N Eastern Avenue
Las Vegas, NV 89101",Las Vegas,2.5,36.1721046,-115.1148655,[]
FALSE,FALSE,dua8728HOP3iBJrRj_YAFg,"['Food', 'Bagels', 'Delis', 'Restaurants']",St Viateur Bagel Shop,1,92,QC,"158 Rue Saint Viateur W
Plateau-Mont-Royal
montreal, QC H2T 2L3",montreal,4.5,45.5237579,-73.6005322,['Plateau-Mont-Royal']
,TRUE,dUb3Ch6CzHm4HqaAb1MjhA,"['Bars', 'Caribbean', 'Caterers', 'Nightlife', 'Restaurants', 'Event Planning & Services']",Kool Jerk! Restaurant & Bar,2,12,AZ,"5642 North 27th Ave
Phoenix, AZ 85017",Phoenix,4.5,33.5195347,-112.1173867,[]
,,dUBbhYQ8mWs2elIn3Hfg7w,"['Sushi Bars', 'Asian Fusion', 'Restaurants']",O ' Sake,,4,QC,"1500 Chemin Gascon
Terrebonne, QC J6X 3A3",Terrebonne,3.5,45.7109601,-73.6527673,[]
FALSE,TRUE,DUDr1kuGv6eh1_s2GWJVgw,"['Sandwiches', 'Restaurants']",Potbelly Sandwich Shop,1,123,AZ,"2131 E Camelback Rd
Phoenix, AZ 85016",Phoenix,4,33.50871408,-112.035941,[]
FALSE,FALSE,DuHJYdW8Ul5bwF4YL_Xf5g,"['Bars', 'Wine Bars', 'Nightlife', 'Lounges', 'Italian', 'Restaurants']",Sorso Wine Room,2,133,AZ,"15323 N Scottsdale Rd
Ste 150
Scottsdale, AZ 85254",Scottsdale,4.5,33.62509565,-111.9234974,[]
FALSE,FALSE,duHUQFn7K-Ybs1rPI4AOEQ,"['Mexican', 'Tex-Mex', 'Restaurants']",Z'Tejas Southwestern Grill,2,212,AZ,"7014 E Camelback Rd
Scottsdale, AZ 85251",Scottsdale,3.5,33.5023225,-111.9287986,[]
FALSE,TRUE,dUi5Lg1Ay3HwK0p_ZaXNYg,"['Barbeque', 'Restaurants']",Famous Dave's,2,159,AZ,"1011 N Dobson Rd
Mesa, AZ 85201",Mesa,4,33.4355096,-111.8691243,[]
FALSE,FALSE,dulSoiZkwmlCRNUvCt7YqA,"['Mexican', 'Restaurants']",Taxco Mexican Grill,2,23,NC,"6418 Wilkinson Blvd
Belmont, NC 28012",Belmont,3.5,35.2522393,-81.0450555,[]
FALSE,FALSE,DUnvDvY-jdG2H_Nqae3mWA,"['Vegetarian', 'Thai', 'Vegan', 'Restaurants']",ChuChai,2,133,QC,"4088 Rue Saint-Denis
Plateau-Mont-Royal
montreal, QC H2W 2M5",montreal,4,45.52089,-73.576718,['Plateau-Mont-Royal']
,,DUPAmDoSw9Lt68_hx-GZyg,"['Fast Food', 'Sandwiches', 'Restaurants']",Subway,,3,NC,"13855 Conlan Cir
Ballantyne
Charlotte, NC 28277",Charlotte,1.5,35.055335,-80.851605,['Ballantyne']
,FALSE,DUxibGmcvaYhg1k46cnBiA,"['Burgers', 'Breakfast & Brunch', 'Creperies', 'Restaurants']",Brulerie Urbaine,2,13,QC,"5252 Chemin de la Cote-des-Neiges
Côte-des-Neiges
montreal, QC H3T 1X8",montreal,3.5,45.4956956,-73.6213793,[u'C\xf4te-des-Neiges']
FALSE,,d-UyYnKO44_LUF0D4Zz7ng,"['Chinese', 'Restaurants']",Joy luck club 万福小馆,1,4,NC,"4400 Potters Rd
Stallings, NC 28104",Stallings,4,35.08530295,-80.69834087,[]
,TRUE,dUz8Sa9SY6l_nIEyUhC90A,"['Restaurants', 'Pizza', 'Italian']",Trattoria & Pizzeria Da Luigi,2,15,BW,"Am Vogelpark 3
76297 Stutensee-Blankenloch",Stutensee-Blankenloch,4.5,49.0674569,8.481560118,[]
FALSE,,dV58f8odk0aviW7dcxEmdw,"['Fast Food', 'Restaurants']",Arby's,1,5,AZ,"9954 S Rural Rd
Tempe, AZ 85284",Tempe,4,33.32042631,-111.930657,[]
,FALSE,dV9tpwBqR69rDGc2ZddhCg,"['Pizza', 'Restaurants']",Take or Bake Pizza,2,7,AZ,"9524 W Camelback Rd
Ste C-160
Glendale, AZ 85305",Glendale,4.5,33.5089596,-112.2648001,[]
FALSE,FALSE,DVAGv46voHWWU4ZsyFUPVw,"['British', 'Restaurants']",Bread Street Brasserie,3,3,EDH,"Point Hotel
34 Bread Street
Old Town
Edinburgh EH3 9AF",Edinburgh,3.5,55.9457602,-3.2035132,['Old Town']
FALSE,FALSE,dVaJUnxuKCDmkWLednTKtA,"['Mexican', 'Restaurants']",Qdoba Mexican Grill,1,13,NC,"2233 Matthews Township Pkwy
Matthews, NC 28105",Matthews,3,35.12849825,-80.70243804,[]
FALSE,FALSE,dVAurLD1bBIi9IvuMFoL5g,"['American (Traditional)', 'Steakhouses', 'Seafood', 'Restaurants']",N9NE Steakhouse,4,779,NV,"Palms Casino Resort
4321 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,4,36.11347138,-115.2074432,[]
TRUE,FALSE,dVbjS8t4UXh7wdeUaIGsXQ,"['Tapas/Small Plates', 'Bars', 'Nightlife', 'Wine Bars', 'Restaurants']",Pullman,2,126,QC,"3424 Avenue du Parc
Plateau-Mont-Royal
montreal, QC H2X 2H5",montreal,4,45.5085885,-73.5720092,['Plateau-Mont-Royal']
FALSE,FALSE,DvbR5H38dqagijUNPvfbCQ,"['Gastropubs', 'Restaurants']",Quai No.4,3,23,QC,"2800 Masson St
Rosemont-La Petite-Patrie
montreal, QC H1Y 2S8",montreal,3.5,45.5469979,-73.575558,['Rosemont-La Petite-Patrie']
FALSE,FALSE,dVdZTdXcz2W-Hp3NFXQuJA,"['Fast Food', 'Chinese', 'Restaurants']",Panda Express,1,16,AZ,"4309 W Bethany Home Rd
4309 W Bethany Home Rd
Glendale, AZ 85301",Glendale,3,33.5227015,-112.152081,[]
FALSE,TRUE,dVf7896SPwE8jEenEhI6Pg,"['Italian', 'American (Traditional)', 'Restaurants']",Big Jim's Restaurant & Bar,1,130,PA,"201 Saline St
Greenfield
Pittsburgh, PA 15207",Pittsburgh,4,40.4270451,-79.9496055,['Greenfield']
FALSE,TRUE,DvFOetqoZonh-7G6spAugw,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']",Pei Wei,2,139,NV,"10830 W Charleston Blvd.
Summerlin
Las Vegas, NV 89135",Las Vegas,3.5,36.161278,-115.331443,['Summerlin']
FALSE,TRUE,dVGzGuYPJH6cRihR2Rl-oA,"['Bakeries', 'Food', 'Cafes', 'Comfort Food', 'Restaurants']",Squarz,1,76,AZ,"975 E Elliot Rd
Ste 103
Tempe, AZ 85284",Tempe,5,33.348714,-111.9266829,[]
FALSE,FALSE,dVIG2Nc7qkoAoLp-o6faog,"['Seafood', 'Restaurants']",Granny Bonn's Fish N Chips,1,4,ON,"90 Weber Street N
Waterloo, ON N2J 3G8",Waterloo,4,43.471789,-80.5134489,[]
,,DviLuRGHMkfRkA83nn_GOA,"['Fast Food', 'Restaurants']",Jack in the Box,,11,AZ,"9840 W Happy Valley Rd
Peoria, AZ 85383",Peoria,3,33.71022376,-112.2698344,[]
FALSE,FALSE,dVJIdkxeJyggSrfgIL4fPg,"['French', 'Restaurants']",Maison Bleue,3,38,EDH,"36-38 Victoria Street
Grassmarket
Edinburgh EH1 2JW",Edinburgh,4,55.9486409,-3.1941658,"['Grassmarket', 'Old Town']"
FALSE,FALSE,dvjl6OUHD0djaW-PkWwLig,"['Delis', 'Sandwiches', 'Restaurants']",Fredos Deli,1,21,PA,"1451 Potomac Ave
Dormont
Pittsburgh, PA 15216",Pittsburgh,4,40.396201,-80.035449,['Dormont']
FALSE,TRUE,dvjYiddhJ2HrosdSBAqngg,"['Chinese', 'Restaurants']",Go Go China,1,45,AZ,"13636 N Tatum Blvd
Ste 10
Phoenix, AZ 85032",Phoenix,2.5,33.6108408,-111.9791027,[]
FALSE,TRUE,D-vMDv5NlLb9od6sqXtX8A,"['Food', 'Fast Food', 'Asian Fusion', 'Poke', 'Restaurants']",Soho Sushi Bowlrrito,1,27,NV,"6040 W Badura Ave
Ste 150
Spring Valley
Las Vegas, NV 89118",Las Vegas,4.5,36.06273651,-115.2236786,['Spring Valley']
FALSE,TRUE,dvO4zlxg3GoK_CiqbvtxbQ,"['Korean', 'Restaurants']",Masijta Grill,2,57,IL,"202 N Race
Ste A
Urbana, IL 61801",Urbana,4,40.1137608,-88.2088348,[]
,,dVQ-dc8sStfx7BXIOIs6NA,"['Food', 'Specialty Food', 'Restaurants', 'Comfort Food', 'Italian']",Lasagne Du Plateau,,4,QC,"5007, Avenue Du Parc
Plateau-Mont-Royal
montreal, QC H2V 4E9",montreal,4,45.5191798,-73.5947118,['Plateau-Mont-Royal']
FALSE,TRUE,dvQxsFICv2HFMmQX8yI55w,"['Thai', 'Barbeque', 'Salad', 'Restaurants']",Glendale Sala Thai,2,57,AZ,"7448 W Glendale Ave
Glendale, AZ 85303",Glendale,4,33.53902817,-112.2180099,[]
FALSE,TRUE,dVRRT0zVk8eFNx0Wv6gMmg,"['American (Traditional)', 'Tex-Mex', 'Restaurants']",Chili's,2,40,AZ,"3039 W Agua Fria Fwy
Phoenix, AZ 85027",Phoenix,3,33.6677378,-112.1240657,[]
FALSE,,DVtl21LSm4uMEYliRpTjqw,"['Chicken Wings', 'Restaurants']",Wingstop,2,9,NV,"903 South Rainbow Blvd
Westside
Las Vegas, NV 89145",Las Vegas,4,36.1614625,-115.2442679,['Westside']
FALSE,TRUE,DvVSPUhnEnAy3Cm9k12cBw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",TGI Fridays,2,36,NC,"8041 Concord Mills Blvd
Concord, NC 28027",Concord,2.5,35.370587,-80.718237,[]
TRUE,FALSE,dVWP9QbfrKkMgSySiaY4HA,"['Mexican', 'Tex-Mex', 'Restaurants']",Tequila Taqueria,2,105,NV,"3645 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,3,36.1142773,-115.1709763,['The Strip']
,FALSE,dvX4JZ_nQbdzOUfpeDIw-g,"['Japanese', 'Restaurants']",Big In Japan,2,133,QC,"4175 Boulevard Saint-Laurent
Plateau-Mont-Royal
montreal, QC H2W 1Y9",montreal,4,45.51798056,-73.58144257,['Plateau-Mont-Royal']
FALSE,TRUE,dVXoaVdj3uOikoYrn755Ag,"['Pizza', 'Restaurants']",Marco's Pizza,1,23,SC,"10092 Charlotte Hwy
Indian Land, SC 29707",Indian Land,3.5,35.0120187,-80.8514743,[]
FALSE,FALSE,dvZkN9RW6juVCyRolSyYAQ,"['Fast Food', 'Salad', 'Restaurants']",Dean & David,2,40,BW,"Kaiserstr. 223a
76133 Karlsruhe",Karlsruhe,4,49.00995334,8.393205533,[]
FALSE,FALSE,DvzTiBV8EtCQy1VuTbZOQQ,"['Bars', 'Mediterranean', 'Nightlife', 'Lounges', 'Restaurants']",Vaca Verde,3,10,BW,"Uhlandstr. 40
76133 Karlsruhe",Karlsruhe,4,49.0081,8.37411,[]
FALSE,FALSE,DW6SI2KxcfXBHeo9jEr4lQ,"['Burgers', 'Sandwiches', 'Diners', 'Restaurants']",Pyramid Cafe,2,232,NV,"Luxor Las Vegas
3900 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,3,36.0953642,-115.1758303,['The Strip']
TRUE,FALSE,dW8Xdi9L5xYHSGfohg8IdA,"['Sandwiches', 'Gastropubs', 'Seafood', 'Restaurants']",The Map Room Grill & Bar,2,33,PA,"1126 S Braddock Ave
Pittsburgh, PA 15218",Pittsburgh,3.5,40.43219906,-79.89372119,[]
FALSE,FALSE,dw92s46u8Url4KxhZeFQvw,"['Burgers', 'Fast Food', 'Restaurants']",McDonalds,1,10,NV,"4930 Boulder Hwy
Las Vegas, NV 89121",Las Vegas,3,36.1144749,-115.0664863,[]
FALSE,FALSE,dwA1xZctBTqYzcvTUwc6Zw,"['Pubs', 'Gastropubs', 'Nightlife', 'Bars', 'Restaurants']",Doctors,1,37,EDH,"32 Forrest Rd
Old Town
Edinburgh EH1 2QN",Edinburgh,3,55.9455295,-3.1909749,['Old Town']
FALSE,TRUE,dWa3oZ_uXFaCMtPOT44R4g,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,1,11,AZ,"1255 E Chandler Blvd
Phoenix, AZ 85048",Phoenix,2.5,33.3058077,-112.0561283,[]
FALSE,TRUE,dwaNheCWKYvw5QMrd96vUw,"['Burgers', 'Restaurants']",Smashburger,1,95,NV,"5130 S Fort Apache Rd
Ste 240
Spring Valley
Las Vegas, NV 89148",Las Vegas,3.5,36.09581805,-115.2968299,['Spring Valley']
FALSE,FALSE,Dwc7RvkEyrUtfIk-Ygw1AQ,"['Bars', 'American (New)', 'Cocktail Bars', 'Nightlife', 'Restaurants']",The Summit,2,65,PA,"200 Shiloh St
Mt. Washington
Pittsburgh, PA 15211",Pittsburgh,4,40.43071171,-80.00749105,['Mt. Washington']
FALSE,FALSE,DWC8VQpV6PiVWsuLQF4-mA,"['Mediterranean', 'Restaurants']",Restaurant Al Sultan,3,3,QC,"145 Boulevard Cure-Labelle
Laval, QC H7V 2R7",Laval,3,45.5359564,-73.7304833,[]
FALSE,FALSE,dWCZbV5f9zzRcP0FMbtLIQ,"['Pizza', 'Restaurants']",Pizzeria Magpie,2,57,QC,"16 Rue Maguire
Plateau-Mont-Royal
montreal, QC H2T 1B8",montreal,4,45.5246515,-73.595426,['Plateau-Mont-Royal']
FALSE,FALSE,dWEXG9aimhOXkbP4yw4UMg,"['Turkish', 'Mediterranean', 'Restaurants']",Alihan's Mediterranean Cuisine,2,82,PA,"124 6th St
Downtown
Pittsburgh, PA 15222",Pittsburgh,4.5,40.44390116,-80.00268763,['Downtown']
FALSE,TRUE,DWg_KpDIeHX01e1l1i5TnQ,"['Burgers', 'Fast Food', 'Restaurants']",Checkers,1,47,NV,"825 N Rancho Dr
Las Vegas, NV 89106",Las Vegas,2.5,36.17993135,-115.1786978,[]
FALSE,FALSE,dWkvDQ1uJUXki0JTd1OyZw,"['Peruvian', 'Latin American', 'Restaurants']",Augusto Al Gusto,2,11,QC,"4578, rue Wellington
Verdun
Verdun, QC H4G 1W8",Verdun,4,45.4584946,-73.5673854,['Verdun']
,,dWT8Q3fK73BE4dlymQiFKg,"['Fast Food', 'Restaurants']",Restaurant La Belle Province,,4,QC,"4579 Wellington Rue
Verdun
Verdun, QC H4G 1W8",Verdun,3.5,45.4585083,-73.5674216,['Verdun']
FALSE,FALSE,DWtHmDna8fmFij4DRLYKHg,"['Fast Food', 'Chicken Wings', 'Restaurants']",Popeyes Louisiana Kitchen,1,41,NV,"McCarran International Airport
5757 Wayne Newton Blvd
Southeast
Las Vegas, NV 89119",Las Vegas,3.5,36.08241227,-115.1481162,['Southeast']
FALSE,TRUE,DwU7wQtSs3eftKs3Q-EEjw,"['Burgers', 'Fast Food', 'Restaurants']",Wendy's,1,17,AZ,"1205 N Country Club Dr
Mesa, AZ 85201",Mesa,2,33.4355633,-111.8395105,[]
FALSE,FALSE,dWVc-Pes8olLaUIM1NC14w,"['American (Traditional)', 'Fast Food', 'Chicken Wings', 'Restaurants']",Raising Cane's Chicken Fingers,1,68,AZ,"7930 W Bell Rd
Glendale, AZ 85308",Glendale,3.5,33.639143,-112.229602,[]
FALSE,FALSE,DWW0NBpUdak3iB5P3Bgb6g,"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",Charcoal Room,3,118,NV,"Santa Fe Station Hotel & Casino
4952 N Rancho Dr
Northwest
Las Vegas, NV 89130",Las Vegas,4,36.249345,-115.24265,['Northwest']
FALSE,FALSE,Dww192C_kAhUBFKUAHj3hA,"['American (Traditional)', 'Restaurants']",Kitchen West Restaurant,3,12,AZ,"The Scottsdale
7700 E Mccormick Pkwy
Scottsdale, AZ 85258",Scottsdale,4.5,33.54847593,-111.915908,[]
FALSE,FALSE,d-WxJAsK8DWE9lBK2PVAfA,"['Food', 'Desserts', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']",South Beach Cafe & Deli,2,13,NV,"3801 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,2.5,36.0993783,-115.1710285,['The Strip']
FALSE,FALSE,dWyAVPE7Yvj8oI5r2NXD5w,"['Ethiopian', 'Restaurants']",Al Aruba,2,5,AZ,"2935 E McDowell Rd
Phoenix, AZ 85008",Phoenix,3.5,33.465461,-112.017768,[]
FALSE,,DWZ1_iy-cTeehK5FTiqH-g,"['Food', 'Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']",Steak 'n Shake,1,10,IL,"2009 N Kenyon Rd
Urbana, IL 61802",Urbana,1.5,40.133231,-88.198592,[]
FALSE,TRUE,dwz55gqPZwSBD74yFFb27g,"['Sushi Bars', 'Taiwanese', 'Chinese', 'Restaurants']",Tai Pei,2,51,PA,"1124 Freeport Rd
Pittsburgh, PA 15238",Pittsburgh,3,40.48765293,-79.88061636,[]
FALSE,TRUE,DWZM3Qw0WJminDcXoBE_eA,"['Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Brothers Three Bar & Grill,1,38,WI,"614 N Fair Oaks Ave
Carpenter-Ridgeway
Madison, WI 53714",Madison,4,43.1073114,-89.3309382,['Carpenter-Ridgeway']
FALSE,TRUE,dx8lP_mmctRUFFz5Y3xpOg,"['American (Traditional)', 'Chicken Wings', 'Salad', 'Restaurants']",Uncle Bear's Grill and Tap,2,138,AZ,"21151 E. Rittenhouse Rd
Queen Creek, AZ 85242",Queen Creek,3,33.2501917,-111.6278427,[]
TRUE,TRUE,DXADDERHdunEdkwo9_t7gg,"['Mexican', 'Restaurants']",Filiberto's,1,33,AZ,"1440 N Dysart Ave
Avondale, AZ 85323",Avondale,2.5,33.44810594,-112.3413021,[]
,,dXAl4rNZPSD87JJuEA1asA,"['Fast Food', 'Chicken Wings', 'Restaurants']",KFC,1,3,NC,"5540 University Pointe Blvd
University City
Charlotte, NC 28262",Charlotte,1.5,35.2961,-80.7553,['University City']
FALSE,TRUE,DXBPI8rR9f_IthOGPDWoIQ,"['Mexican', 'Restaurants']",Manuel's Mexican Restaurant,2,56,AZ,"12801 N Cave Creek Rd
Phoenix, AZ 85022",Phoenix,4,33.6027448,-112.0365316,[]
FALSE,FALSE,dxCqGkhtXq-9fYEsX7Mf6Q,"['Vietnamese', 'Restaurants']",Tram's Kitchen,1,231,PA,"4050 Penn Ave
Bloomfield
Pittsburgh, PA 15224",Pittsburgh,4,40.4653491,-79.955948,['Bloomfield']
FALSE,FALSE,dXezFE77X4sQyqGBMbeECg,"['Greek', 'Mediterranean', 'Restaurants']",Casa Grecque,2,11,QC,"200 Prince-Arthur Rue E
Plateau-Mont-Royal
montreal, QC H2X 1B9",montreal,3,45.51576174,-73.5707231,['Plateau-Mont-Royal']
FALSE,FALSE,dXFR6k4IErPXqGhnDaD95w,"['Mexican', 'Restaurants']",Barrio Queen,2,324,AZ,"388 N Gilbert Rd
Gilbert, AZ 85234",Gilbert,3.5,33.357135,-111.7897867,[]
FALSE,FALSE,Dxgqbqbq6zp5FnCEiqsI5g,"['Fast Food', 'Sandwiches', 'Restaurants']",Subway,1,4,NV,"The Orleans Hotel & Casino
4500 W Tropicana Ave
Las Vegas, NV 89103",Las Vegas,3.5,36.11274,-115.21134,[]
,FALSE,DxnQjhwf2h2qxB7N-mCVAw,"['German', 'Greek', 'Restaurants']",Gaststätte Saloniki,,4,BW,"Joachim-Kurzaj-Weg 5
76189 Karlsruhe",Karlsruhe,3.5,48.9935,8.36215,[]
FALSE,FALSE,dxnVC1faiD1jK73ivRAjaA,"['Food', 'Mexican', 'Food Trucks', 'Restaurants']",Grumman78,2,81,QC,"630 De Courcelle
Sud-Ouest
montreal, QC H4C 3C5",montreal,3.5,45.47378829,-73.59226996,['Sud-Ouest']
FALSE,FALSE,dXPmE2ncXbQTPBVNRODuNw,"['Pubs', 'Bars', 'Restaurants', 'Nightlife', 'Gastropubs']",Biblos,2,45,EDH,"1a Chambers Street
Newington
Edinburgh EH1 1HR",Edinburgh,3,55.9481725,-3.1869685,"['Newington', 'Old Town']"
FALSE,TRUE,dXPQDQLHzcExUDZV_dcAGA,"['Bars', 'Restaurants', 'Nightlife', 'American (New)', 'Sports Bars', 'Sandwiches']",Primanti Bros.,1,81,PA,"4501 Steubanville Pike
Pittsburgh, PA 15205",Pittsburgh,4,40.4444173,-80.0994542,[]
FALSE,TRUE,DxUn-ukNL27GOuwjnFGFKA,"['Sushi Bars', 'Japanese', 'Restaurants']",Hiro Sushi,2,469,AZ,"9393 N 90th St
Ste 116
Scottsdale, AZ 85258",Scottsdale,4.5,33.570469,-111.8867191,[]
FALSE,TRUE,DXut5Gke7XM6oAvoFahFNg,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']",Denny's,2,45,NV,"6300 W Charleston #110
Ste   110
Westside
Las Vegas, NV 89102",Las Vegas,2.5,36.159399,-115.2307039,['Westside']
FALSE,FALSE,dxY1gl4cO4-rEFATCkFUIw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",PBR Rock Bar & Grill,2,609,NV,"Planet Hollywood Resort & Casino
3663 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,3,36.10982351,-115.1714324,['The Strip']
