Business_Id,Name,Price Range,Review Count,Stars,Cuisine,City
bWJRzpsoJarA1R4CIoBgTg,Diablos BBQ Smokehouse Saloon,2,37,3.5,Barbeque,Montreal
bWKeqYvdiKkKo11V2m4_ng,Phayathai,2,21,3.5,Thai,Montreal
BwQiwAZTHjmoBY0yO06inQ,Heartland Grill,2,9,3,American (Traditional),Madison
BWRU1OGnkjQvqSDvrR1FnQ,Zaxby's,1,15,2.5,Fast Food,Charlotte
bwu0cUZfksuu-uzTPrrl2A,Church Brew Works,2,739,3.5,American (Traditional),Pittsburgh
BwXahMRf6-VuD_nKTNYQTw,WaBa Grill,1,17,3.5,Fast Food,Phoenix
bWXWJcw22ri0bkZwmDEkWQ,Domino's Pizza,1,18,2.5,Pizza,LasVegas
BwzY3d4tlt9--GfLoplU7w,Wendy's,1,3,2.5,Burgers,Charlotte
Bx3HdnM8X2Zzw9RBHITj2A,Café Marlayne,2,40,4,Coffee & Tea,Edinburgh
bXAZiCdqb_nubP0pxIhXdQ,Machu Picchu Peruvian Cuisine & Bar,2,80,3.5,Anonymous,Charlotte
bXB5mKHWZV6GCtVYaBRh4A,Chez Jerry,2,8,3.5,Burgers,Montreal
bxEd1ust_wI0Br-HLnEy0Q,Chez Vous,2,183,4.5,Breakfast & Brunch,Phoenix
BxjO2aY6l4uOVN9EiEVptQ,Jimmy John's,1,32,4,Anonymous,Pittsburgh
BxmtmGLXI3EEjhVSYiuK0w,Popeyes,1,21,2.5,Fast Food,LasVegas
bXsc7bNjgQ12LJGwgyaQUA,Wendy's,1,8,2.5,Burgers,Phoenix
bxToHIsD37NjEsW_eE92mA,Happy Food Restaurant,1,11,2.5,Anonymous,Phoenix
Bxx1W83ulE6VwR45HiAiLw,Bankers Raw Bar,2,11,3,Seafood,Charlotte
bXX2UxjRXmJVndF9f2cUxg,Orange Rouge,2,17,4,Asian Fusion,Montreal
By_GCpCBPCXMQkEBR4hymQ,Famous Dave's BBQ,2,158,3.5,Barbeque,LasVegas
bY0BbE_PFWnRjf5j48CjKg,Sphinx Cafe,2,44,3,Coffee & Tea,Pittsburgh
bY3DZERDCvEb066dUocfdA,Russo's Pizza Kitchen,2,105,4,Pizza,LasVegas
BY5vQCkob7bO7S-9Z8QQZA,MIX 94.1's Bite Of Las Vegas,2,35,3.5,American (New),LasVegas
BYe8zZeHoap-cdYtlJOz0Q,Coco's Family Restaurant,1,217,3.5,American (Traditional),LasVegas
byFWmwlVSmUj-AmM6NZYvw,In-N-Out Burger,1,107,4,Burgers,Phoenix
bygCmRIxMiLjs66Qf3whSA,Einstein Bros Bagels,1,41,3,Anonymous,Phoenix
byhwHi0lhYdyY5kSpuqoaQ,Brio Tuscan Grille,2,352,3.5,Italian,Phoenix
bYOelA2sbbCZ020zgc__YQ,Panera Bread,1,68,3.5,Anonymous,LasVegas
BYqyxLaW9aIQ07BRs-Khrw,Shanghai 1938,2,3,1,Chinese,Urbana-Champaign
BYUuTblhSh862AefQyJIWQ,Flower Child,2,106,4.5,Vegetarian,Phoenix
bYVw4AB5Y7plyqxAJgSi5w,The City Cafe,2,63,3.5,American (New),Edinburgh
BYWWUUi-MkbSxgvIKPKH2A,Rosallie,1,112,4.5,Breakfast & Brunch,LasVegas
byyudwJFYCcxK-s2Q7vgYA,China Red,2,3,4,Anonymous,Edinburgh
bYzTPqNW4WLFaraWVSISsA,Bocadillo,2,5,4,Anonymous,Montreal
ByZychE8TxTgsNez8nhjfw,Jaipur,3,11,4,Indian,Karlsruhe
bZ2eSviNY1bZJI7iSK4iiQ,Jack's Family Restaurant,2,29,3,Anonymous,Waterloo
bZ2Txt7X_OLHn9wvCESNgw,L'Express St Zotique,2,5,4.5,Anonymous,Montreal
BZ5Fqx0dTwZgnLzCcMyJaQ,Munch A Mania,1,93,4.5,Breakfast & Brunch,Phoenix
Bza-l75OiKcMRmTYILpyfQ,Wiener World,1,22,3.5,Hot Dogs,Pittsburgh
bZaThJkO29npp_9bWqMqdg,Panera Bread,0,4,1.5,Anonymous,Phoenix
BzBOUYN8XmhPJgOmMYg-hQ,Manhattan Pizza III,1,55,2,Pizza,LasVegas
bZcqORBnVApUA2-SEn7VEQ,McDonald's,1,8,2,Burgers,Pittsburgh
bzDs0u8I-z231QVdIQWkrA,Los Reyes De La Torta,1,526,4.5,Burgers,Phoenix
bZivzFTkkjNtUBSuMhoCtg,Sushi Brokers,2,354,3.5,Sushi Bars,Phoenix
BZk5ij706Xgx8Yr_3EwEcQ,La Favorita,2,107,4.5,Pizza,Edinburgh
BZ-lg4bHrornvXYh8AQ7qg,Pita Bistro,1,25,4.5,Middle Eastern,Phoenix
bzmsiFkcPxvhViq2-riODg,Ristorante Il Caviliere,2,5,4,Italian,Montreal
bzQPFOLLxuwx7K7dw8j7Zw,Los Dos Molinos,2,231,3,Seafood,Phoenix
bZReunQUclSYApawpe787g,Triple Play American Grill,1,59,4.5,Burgers,LasVegas
bZrg7gl1duX2tfXY4kY7dw,Sauceman's,2,197,4,Barbeque,Charlotte
bzSzpGAn4kjGRtsgMM1pvg,Ross J's Aloha Grill,1,373,4,Hawaiian,LasVegas
BZukyg37Vf7j0oLJC24LHg,Erbert and Gerbert's,1,15,3.5,Anonymous,Madison
BzVL418zXA493ylw8Ltx7w,Applebee's,2,53,2,Steakhouses,Phoenix
BzvSlUIwB08C-1GK93mQbg,Mariscos Vallarta,1,31,4,Mexican,LasVegas
bZXapW46Ee8Ui6U0YJuAjQ,Bar Italia,2,17,4.5,Italian,Edinburgh
bzXDUQ-5Odzx5WZNoSoANg,Oscar's Pier 83,2,265,4.5,Seafood,Phoenix
bZXmxC8TUj7DlcdQ9-X4tg,Halcyon Flavors From The Earth,3,216,4,American (New),Charlotte
BZYxiC8q-wzVe8U-6fSOaw,Krispy Krunchy Chicken,0,4,4,Chicken Wings,Phoenix
BZ-ZnnkdWqXHxbdPUCOA9A,Thai St Cafe,1,434,4,Thai,LasVegas
bZzqsFtCGi0Z7ULZhtOhOA,Jack In the Box,1,4,4,Fast Food,Phoenix
C_3j5-s9p9JsMuP8xq0tDg,Terrace Restaurant,2,14,4,Barbeque,Phoenix
c_5sioDSDof_hshp4_K1SA,Toscana,3,81,3.5,Italian,Charlotte
C_eWAEOvkHZ_IZYGwjtpmg,Saddle Ranch Chop House,2,364,2.5,Steakhouses,Phoenix
C_fsUzYdagbuxHaSR4F6ig,Papa Murphy's,2,4,3.5,Pizza,Phoenix
C_uN2pHwP4DlRwzAKVsabQ,The Speakeasy on Easy Street,2,12,3,Italian,Phoenix
C_Wf2dcaNrtMjNDcN8G-cQ,Bruegger's Bagels,1,32,3.5,Breakfast & Brunch,Charlotte
c_x7UrcW7XYNurR8Nkazcw,O'sushi,0,3,3,Japanese,Montreal
C_zkvtWMqDucxR1U57lDCg,Cedar Street Tavern,2,55,3.5,American (Traditional),Charlotte
c_ZoCRssEFl7cKul3Wzm4Q,Original Pancake House,1,161,4,Breakfast & Brunch,Charlotte
C0_EUUnY3EsH3RbXDAnzCA,McDonald's,1,16,2.5,Burgers,Phoenix
C05_xgo2opF5o2syH3cAJg,Daou Restaurant,2,15,3.5,Middle Eastern,Montreal
C086Yzat_a5xYPE9KN8YCw,La Maison du Seoul,2,21,4,Korean,Montreal
c0B0gkJWFXNjElVnmat8BQ,The Vic Bar + Kitchen,2,36,3.5,Breakfast & Brunch,Phoenix
C0fGT8K2woAeodsJgia0hg,Loch Fyne,3,27,3.5,Seafood,Edinburgh
c0FVgLLUOh_Wnv9XfQQnlA,Jack in the Box,1,10,2,Burgers,Charlotte
c0KIXMflUVLgW7F31CXUfg,Sushiman,2,3,3.5,Sushi Bars,Montreal
c0ojm8FYtIrlwdmXpiQgPg,Capriotti's Sandwich Shop,1,51,4,Anonymous,LasVegas
c0-q98sX3AEsiYKSVIukyQ,El Charro Restaurant & Cocktail Lounge,1,89,3.5,Mexican,Phoenix
C0r1yj7CBKMXc4Up_5Nmhg,Ohana Hawaiian BBQ,1,167,3.5,Barbeque,LasVegas
c0RSs2KYK5Y-ZlSrNq9LyA,Moto Sushi,2,317,3.5,Sushi Bars,Phoenix
c12WDNrP2wyQgbnEYDdxCw,MGM Grand Buffet,2,830,2.5,American (Traditional),LasVegas
C185HewDKhT0s6JmFFFqcg,Café Berlin,2,315,4.5,Cafes,LasVegas
c18sHlZzNyrBM1wk88RZbw,Which Wich,1,20,4,Anonymous,Charlotte
C194OflruxL6fK4Oi78NSw,Venezia's New York Style Pizzeria,1,130,4,Italian,Phoenix
c1cGCn1syl9_c6XKEu4Mhg,Irish Pub,1,15,3.5,American (Traditional),Madison
c1JU5rNa8CYupUNklOpjHQ,P F Chang's,2,33,2.5,Vegetarian,Montreal
C1Ke_yh42mOFNac59UGYOg,Subway,0,4,3.5,Fast Food,Phoenix
C1qFJ4kTySG5PtfJAqrA-w,Boulangerie Premiere Moisson,1,7,4,French,Montreal
c1yGkETheht_1vjda7G5sA,Green New American Vegetarian,1,893,4.5,Vegetarian,Phoenix
c2_iUhnFqctffbBCSVMEbQ,Graziano's Pizzeria,1,75,3.5,Pizza,Phoenix
c21i4iNilY3OUcpUk6SVJw,New Lucky,0,4,3,Chinese,Pittsburgh
C28X2jduMjygJOSACINNwQ,El Pollo Loco,1,25,3,Fast Food,Phoenix
C2aBZwoDCX7PgH7x4NYwMQ,Saveur Soleil,2,3,4.5,American (Traditional),Montreal
C2BferG4f-WQJQuTvyRzlA,Creekhouse,2,70,3.5,American (New),Pittsburgh
c2-FjzC2l-pfAL5Dok6cww,Hot Taco,2,162,2.5,Mexican,Charlotte
c2fr_SXa-X6RiDYP_kCnxQ,Simply Pure by Chef Stacey Dougan,2,180,4.5,Vegetarian,LasVegas
c2KtIwcnEh99YWZsRgq4zQ,Sonic,1,30,2.5,Fast Food,Madison
c2lZc0G8CGKZMuogYlPYhQ,Bojangles' Famous Chicken 'n Biscuits,1,19,3.5,Fast Food,Charlotte
C-2pxDl_NfgQuor2Px8ZoA,Quang Nam Vietnamese Restaurant,2,9,4.5,Vietnamese,Phoenix
C2Q4Eogai7W4grmvXZFmBw,Yen's Gourmet,1,4,2,Chinese,Pittsburgh
c2RzHxH4DQcH4A-a5FpidQ,Chuck E. Cheese's,2,13,3,Pizza,Charlotte
c2ZluDaHbes0-ZgvZyurBw,Chang Jiang Restaurant,1,27,3.5,Chinese,Madison
c35VyrGF38BHVjtMxA-zHw,Del Taco,1,29,3,Mexican,LasVegas
C3EghWth7__-NiXxvrXrqg,McDonald's,1,11,2,Burgers,Phoenix
C-3H0JM_J3Ow3u-8dwjhnA,Bratar,2,59,3.5,Burgers,Karlsruhe
C3ITrzv55LyMvwkm2Z9-5g,Earthy Canonmills,2,30,3.5,Cafes,Edinburgh
C3MQnvOoN8DvIOoIFlL_1Q,Lucky Buddha,1,21,4.5,Chinese,Phoenix
C3nkqG3y9vYPKELEjkwR-g,Caribbean Hut,2,19,4.5,Anonymous,Charlotte
C3QB8ASdF6esgQK8vv8wbg,JJ Fish & Chicken,1,5,2,Seafood,Charlotte
C3QfGqD3qjWUbwBOkEjqSQ,Domino's Pizza,1,15,2.5,Pizza,Charlotte
C3thwROobYHtoeZXjcoQXQ,Schreberklause,0,8,3,Greek,Karlsruhe
C3X564vqQ1bYLE9rlg5Q0Q,Mi Pueblito Mexican Food,1,14,3.5,Fast Food,Phoenix
C4_VnxikagdjSbNQiblzYw,Veranda Bistro,1,11,3.5,Breakfast & Brunch,Phoenix
C40IsC_MxEfX3-fOBNe7WA,Bagel Nosh,1,45,3.5,Breakfast & Brunch,Phoenix
C42yP2SAQyit92zVyRAqMw,Rally's Hamburgers,1,54,3,Burgers,Phoenix
C43Cd23SLljV-0XJhmk4YQ,Taco Bell,1,18,3,Fast Food,Phoenix
c43olshDRkboipDY00dblQ,Ruby Tuesday,2,9,3,Fast Food,Phoenix
c4-7p6thYfCxSn3PocI9Hg,Ristorante Scala 20,2,4,4.5,Italian,Montreal
C4BZwdjRi_Awa0_kt9oWHg,Merdos Takeaway,1,4,3,Fast Food,Edinburgh
C4CbD-0Rz4nglavf_0dRdg,Ta Ta Bistro,2,181,3.5,Asian Fusion,LasVegas
C4GHQTB-G0R2Geov298GLw,Eleven,3,464,4,American (New),Pittsburgh
c4LTsw1Psgr84ezlMtwhzw,Los Toritos Express,1,4,5,Mexican,LasVegas
C4sdA4Eu7D8VMRPAnUgoSA,Xiang Jiang,1,9,4,Chinese,Madison
C4TRU_cvv4FASvh6tCMY2w,Bombay Spice,2,6,3.5,Indian,Edinburgh
C4WKOmFlw9UHTe6AYaC_ig,Authentic Ethio African,1,35,4.5,Anonymous,Phoenix
c51leTTj2gxo0PdypLoQWA,KFC,1,11,1,Fast Food,Phoenix
C51teWZIJIEGVYFTijaw_w,Chick-fil-A,1,58,4,Fast Food,Phoenix
c5awCF5eu0ZkxUf_i94uPA,Bristled Boar Saloon & Grill,1,22,3.5,American (Traditional),Madison
c5cbBcorcxjjZr27QZ-_xQ,Restaurant Mont Royal Hot Dog,1,10,2.5,Burgers,Montreal
C5Pbja25w9vv4BlOmT7n8g,Chick-fil-A,0,4,4,Fast Food,Phoenix
C5rMLAVULLhHUwGrmFvd6A,The Perch Pub & Brewery,2,534,3.5,Anonymous,Phoenix
C5rpplFks0FAuoGIbao1TQ,Dickey's BBQ Pit,2,33,3.5,Barbeque,Phoenix
c5VkyefVm_u65A5AGAWKMQ,Les Affamés,2,30,4.5,Breakfast & Brunch,Montreal
c5vw2szmGbzP76qiw5WsxA,Harvey American Public House,2,259,3.5,American (New),Phoenix
C60h41YGl1W77QOAgOm4MQ,Pho An Hoa,1,38,4,Vietnamese,Charlotte
c6D9JQpVb3_YTQxTPcQeeA,India Masala,2,57,4,Fast Food,LasVegas
C-6gK8pj3zQX6-10udL-Vg,Rosati's Pizza,2,29,3.5,Pizza,Phoenix
c6JE_KX6XQ5u9JKuCggBww,Palais d'Ajit,2,15,4.5,Indian,Montreal
C6NHEs8gWDzLFdpy59B-zA,Jacobson Bros Meats & Deli,1,4,3.5,Anonymous,Madison
c6O2rCTMbC4dDJe8DbXiuA,Hong Kong Kitchen,1,22,3.5,Chinese,Phoenix
c6op8GXGXxzeEvl3C3mPXA,TGI Fridays,2,125,2.5,American (Traditional),LasVegas
C6sCJIY6TFOdfTU_aazGhw,Chan An Restaurant,1,14,4.5,Chinese,Pittsburgh
c6zeYR8-MJ6n7ApNAAZcag,McKoy's Smokehouse & Saloon,2,311,4,Chicken Wings,Charlotte
C70R_7VBmd4WHCZp1B9i1A,OSS Madison,1,112,4.5,American (New),Madison
c74DXZNvjNgOMKKwaL8HUg,Gold,2,42,4,Anonymous,Karlsruhe
c77AiMB4skcouPE0IzFsGw,The Filling Place,0,3,4,Fast Food,Edinburgh
c7CIYJjfMmvb1rGTbVb27Q,The Perch,2,300,4,Burgers,LasVegas
C7DWFbnw0-skplmXPDdqlw,Thirsty Lion Gastropub & Bar,2,141,4,American (Traditional),Phoenix
C7EonfwiWEOVpwuGWchJSA,Hwy 55 Burgers Shakes & Fries,1,17,2.5,Burgers,Charlotte
C7o7x_Gz-iNGNGNPZx28bw,Center Cut Steakhouse,3,137,3,Steakhouses,LasVegas
c7pNpJMmvRXBpC_8kj76nA,Lang Van Vietnamese,2,226,4,Vietnamese,Charlotte
C7Xy5EFNYU9GjxlJ_HZK4Q,Hot Head Burritos,1,80,3.5,Fast Food,LasVegas
c87br6ObMpVCEV-l8fFxOw,Hooters,2,62,2,American (Traditional),LasVegas
c89wHTDoQlpGVG-YFmJIwQ,Waffle Bar,1,12,3,Anonymous,LasVegas
c8b7niizd3jigDlq-z_E6Q,KINTHAI,2,59,4.5,Thai,LasVegas
C8CSSQU2pE1MWgNJT6J2JA,Central Pizza & Kebap,0,7,4.5,Pizza,Karlsruhe
C8eDdp1LFyY0O-d9YdW9UQ,Wildflower Bread Company,1,36,4,Coffee & Tea,Phoenix
C8eIJ_fuWhUUERCSaTZehg,ZenZen Taste \u56db\u5408\u9662,2,17,4,Asian Fusion,Madison
c8eY_s8VO4qjAhOXo3Ua2g,Italian American Club Restaurant,2,91,4.5,Italian,LasVegas
c8G5lj5pAv9KEwz0piZjNQ,Hazelnuts Creperie,1,225,4.5,Breakfast & Brunch,Charlotte
c8QK4fd-nuyLZDQu5dzLGA,Golden Goal,0,6,4.5,Anonymous,Karlsruhe
C8sXf0WjOyYE8snFGYvung,Currito - Burritos Without Borders,1,6,2.5,Mexican,Charlotte
c8Xamwyv5Tyi2VjjyQcwaw,Island Sushi & Grill,2,728,4,Sushi Bars,LasVegas
c8XlQvVNwKhH9BOHEObtNQ,Claim Jumper,2,238,3,American (Traditional),Phoenix
c8XxMc2nWxdKQlIZbZwOlA,Sushi 7,2,10,3.5,Sushi Bars,Montreal
C90nLkXxPxv_1y7cL4a_7Q,PHX Burrito House,1,319,4.5,Mexican,Phoenix
C9CGGZ5LoMGvNVwPwy_BYA,Sushi Shop,2,4,4.5,Sushi Bars,Montreal
c9D0yUos-jGOZaUv7SgCFw,Jersey Mike's Subs,1,15,3,Fast Food,Charlotte
C9EmitKfcW6IuqA8mQKt1g,Taco Bell,1,24,3.5,Fast Food,LasVegas
c9ENPUTfi5blUTPgkIHu3w,T-Bird Lounge & Restaurant,2,40,4,Burgers,LasVegas
C9GQcIqPYHO0HTX2IH2Gkw,Mad Onion,2,164,3,American (Traditional),LasVegas
c9hEAs-OUdjISt50kyc8rg,Papa Murphy's Take 'N' Bake Pizza,1,17,4,Pizza,LasVegas
C9JmR3jZfGnW6xbPMCT3aQ,Restaurants Atoyac Estilo Oaxaca,1,66,4,Fast Food,Phoenix
c9kYg-bspKychZrp5-bPKw,WuHu Noodle,2,62,4,Anonymous,LasVegas
C9pIR3vVgtO_Uo6Daq3Tzw,Nandini Indian Cuisine,2,317,4.5,Indian,Phoenix
c9TDLIjHDt1Lrxv0U8ELxw,Auntie Anne's,1,6,4,Fast Food,Phoenix
C9tKv3XMY3G3MaQc5Nd6WA,La Petite Tonkinoise,0,5,4,Vietnamese,Montreal
C9UEigj9cctfzrBcDqbWQA,Ben & Florentine,2,7,3,Breakfast & Brunch,Montreal
C9V_hoXBqc9ChMp03tU_Zw,Tonopah Family Restrauant,1,15,3.5,American (Traditional),Phoenix
c9wrKx_5AQIKLzqQxOc7hw,Napoli Pizza,2,88,3,Italian,LasVegas
c9zaFm8Afa5ZePNss2zNDw,LJ's Filipino Restaurant & Pub,2,107,3.5,Vietnamese,LasVegas
c9-zh9b1V-wvxFgicsT7-Q,Jellyfish,3,20,4,French,Montreal
Ca-003BAqWW-IEsFvjlY9g,Rose Tea Café,2,283,3.5,Cafes,Pittsburgh
CA1Dh7Q1K_1ijQUxutMhKg,The Pitt Stop,2,15,3.5,Barbeque,Pittsburgh
Ca6kYz_8gKkkHSRRdMZfsQ,The Good Egg - Hayden Peak,1,68,3,Breakfast & Brunch,Phoenix
ca7OWtgLM1q2TJX6a40_uQ,Fresh Millions Restaurant,1,139,4.5,American (New),Phoenix
cAaiURNBBfjrHY3YveZGIA,Subway,1,3,2,Fast Food,Montreal
CaAkTpmdj-IODoCcJ9eE3g,Sushi Plus,2,9,3.5,Sushi Bars,Montreal
cAB_Z3v6TSaDq0o6pGIg4A,Denny's,2,15,2,Breakfast & Brunch,LasVegas
cab8Jri_Zdz2487hG5em6w,Dragon Fire Pizza,1,21,4.5,Pizza,Urbana-Champaign
cAdSoJelw99xvyu80ex_hg,Port of Subs,1,12,3.5,Anonymous,Phoenix
caFlgAhbLswnEy0WjubewA,Barro's Pizza,1,63,4,Pizza,Phoenix
CaGBTY6UWKY252OVgWRSKA,Remedy,1,53,4,American (New),Pittsburgh
cagiC2yJUldq4YKHM68Tag,McAlister's Deli,1,16,3,Anonymous,Charlotte
CAhyiTcoGeAqaP018FX0cQ,Einstein Bros Bagels,1,24,3,Breakfast & Brunch,Phoenix
caK31Iq3TClNCRB9WH9lhQ,Mirsung,1,10,3.5,Indian,Urbana-Champaign
Calp-z22yvvWsE55_3DjKQ,Firehouse Subs,1,13,4,Fast Food,Charlotte
cap_lFiLgcHbyteGoHicIA,MOOYAH Burgers  Fries & Shakes,1,18,3.5,Burgers,Madison
CApvjaNmMJUnfzz5hVpjrA,Taco Bell,1,19,2,Fast Food,LasVegas
caSgnXFeNCMpBR_Djr6xPA,Little Caesars Pizza,1,10,2.5,Fast Food,Phoenix
CAsvaIwg8_DiSApM4sAlUQ,Subway,1,4,3,Fast Food,Phoenix
Caxbcf0XO8Y-Oly1lpemBg,Delightful Chefs By Kristina Elmido,3,10,5,Asian Fusion,LasVegas
cAyJH_geG3tn5eBBuZL_gg,Original Geno's Pizza & Cheesesteak,1,94,3.5,Burgers,Phoenix
CAZsQgIlJAWfSVGI26AEJw,Rally's Hamburgers,1,23,2,Burgers,Phoenix
Cb_Q5S7q2vV7Z3TKlLDEnA,Senor Blues,1,4,4,Tex-Mex,LasVegas
cB_soT7KPz1RlN3b5xFA6A,Juliette et Chocolat,2,9,3,Anonymous,Montreal
cB3P1HylsRlEIpWWsRJR5Q,Los Favoritos,1,105,3.5,Mexican,Phoenix
cB5AKPoXcZWCaO9NX9jpvw,Salvatore's,1,9,3,Anonymous,Edinburgh
CB6WrK7wvzm4j0MZSOl9-g,Ribs & Burgers,2,230,3.5,Burgers,LasVegas
CB8p5dGrqZxc06vs_xDOHw,Me Lyng Restaurant,2,27,3.5,Vietnamese,Pittsburgh
cbBNL7Q0CIrIRkFkziMzFg,Cinebarre - Arboretum 11,2,167,3,American (New),Charlotte
CBc5sOHl-7-midjK1mI0fQ,Mellow Mushroom,2,151,4,Pizza,Charlotte
cBhjC_fmx3mlGj8AtPS5WA,Crisp,2,154,3.5,American (New),Charlotte
cBhUsRLa2XppvRliPqR8_A,Un Coin De Jardin,2,3,4.5,Breakfast & Brunch,Montreal
Cbjk9o7sey49xnv_geotww,Kavsar Restaurant,2,58,4,Anonymous,Pittsburgh
CBkGxR3tZjR91bmI0gUuBQ,Shanghai Grill,2,57,3.5,Chinese,Phoenix
cbLaFQJOfzDy_TxMkPee9Q,White's Restaurant,1,9,4,Breakfast & Brunch,Charlotte
Cbm_Cqf-M7k8BgHkGU-S3A,Lobstah trap,2,3,4.5,American (New),LasVegas
Cbm9WtXkOLcQ6u35O3zFOA,Doan's,2,170,4,Vegetarian,Charlotte
cbodE4k4T9I5cPN1OirUXw,Ta Pies,1,78,4.5,Anonymous,Montreal
cBpJIOrVXotDI0XAZH_k0g,Yard House,2,637,3.5,Vegetarian,Phoenix
CBQ7xI258km_PP6OTZ0-wg,Chow,2,83,4,Chinese,LasVegas
cBrNrAgiSfpgnxU2vDRZpA,Le Marche Francais,2,14,4,French,Edinburgh
CBSWRSMKqT-OXzAqnz77xw,City Restaurant,1,50,4,Fast Food,Edinburgh
CBumPtpjISns8paiSwtlLw,Stage Deli,1,58,3,Anonymous,LasVegas
cBvfKZEvK_CScsxdaHRl1w,Jadon Foods,1,3,5,Anonymous,LasVegas
cBwc3dhdHw0emmg9nd5SXw,Royal Jasmine Thai Restaurant,2,189,4,Thai,Phoenix
cbZKhRq14FAvSrS82S7sbA,Billy's BBQ,2,250,4,Barbeque,LasVegas
cBzZpDqBaTdugB4JvfEhXA,Subway,1,14,3.5,Fast Food,Phoenix
cc2GmqotftMW6B4K1PhQ-w,KFC,1,13,1.5,Fast Food,LasVegas
cc4BvGK8eRu-fFE4GK3vSQ,Tamarind Savoring India,2,101,4,Indian,Pittsburgh
CC8-73NAWvXKE1ArCkdMfg,Dave & Buster's,2,94,2.5,American (Traditional),Phoenix
CC8Gn5h28utxP8i9zGorKQ,Jacquee's Espresso,1,17,4,Coffee & Tea,Phoenix
Cc9-mnu0EK41Y09BQwAt7Q,Jimmy John's,1,31,4,Anonymous,Charlotte
ccC2ecxVEOF4t_kKce6f8Q,El Pollo Loco,1,13,3.5,Fast Food,Phoenix
ccEnZRim1nwkNXRdfNct6g,Kneaders Bakery & Cafe,1,89,3,Cafes,Phoenix
CchFSMdUDeAB_jvVjRt-0Q,TGI Fridays,2,34,2.5,American (Traditional),Charlotte
CChwRoYVXA3QZulS8a6xOQ,The Capital Grille,3,267,4.5,Seafood,Charlotte
CckmnbRINaLB4Aaq1dAFCQ,Greek Gyro Express,1,139,4.5,Greek,Phoenix
Cc-k-UhLk0woMbFDO7ynNw,Pizza Pendeli's Pizza,0,3,3.5,Pizza,Montreal
Cco-UbkCSjxdsBQKovn1Yg,Ristorante Primo & Secondo,4,10,4.5,Italian,Montreal
CcsJm10_5ULE0j41DkcQ6g,V Picasso,3,59,4,Anonymous,Urbana-Champaign
cCStad4wX3ADPbz5AHCn9g,KFC,2,7,1.5,Fast Food,Madison
Ccwt0ZHidfQcPRetI7xGGA,Spork,3,53,4,Italian,Pittsburgh
cCWyDYSMG0R2zXw9C3ATpA,Restaurant Pho An Nam,2,7,3.5,Vietnamese,Montreal
cCXnlr4CrhY8DyrblmG_Sg,Panera Bread,1,28,3,Anonymous,Charlotte
cCXs7tsGzs0zy_DsnrC43Q,Zest,2,15,4,Indian,Edinburgh
cD2VsBOKxygjV7BKbU8SRA,Applebee's,2,50,3,American (Traditional),LasVegas
Cd3uJtsQtG3vJ_WLGp7YZQ,Wok Box,1,91,3.5,Asian Fusion,Phoenix
cd4EpU1PkomEAXjU0xyw1Q,Pizzeria Toscana,0,5,4,Pizza,Karlsruhe
cdgE3vbs7paKuMHCrkkUsw,Culver's,1,82,4,Burgers,Phoenix
CdihJLYPU5TqhQpxbuuO6g,Red Lobster,2,41,2.5,Seafood,Charlotte
Cdnp0HbJ4wVlzffuueG45w,Happy Food,1,25,4,Chinese,Phoenix
CdOb17NMdQpagyHSxv5mHA,YC's Mongolian Grill,2,173,4,Chinese,Phoenix
CD-pKgS4YzuNPe8e17ST-Q,La Casona Bar & Grill,2,30,2.5,Seafood,LasVegas
CDPMn7Ypo8ZI7KXIDZ8Kyg,Milos Restaurant,4,79,4.5,Greek,Montreal
cDq2PJBP3i5tTJ4G4_D24Q,Brasserie Cherrier,1,3,3.5,Anonymous,Montreal
cDqPv5gS41ZmZIh3oJ_HfA,Chow Mein House,2,65,4,Chinese,LasVegas
CDUMeOVBI8Oe6eCLEr3ycg,Subway,1,5,2,Fast Food,LasVegas
CDuxCxTiuGXC6saLoywymQ,Joseph Tambellini Restaurant,3,94,4.5,Italian,Pittsburgh
CDV83N76Fj7CqLKSN8DGQw,Project Coffee,1,37,3.5,Coffee & Tea,Edinburgh
cdwHgELA2puX2DNfwSt5EA,El Chorro,3,292,4,Breakfast & Brunch,Phoenix
Cdyvj6WxYjG1MB_QFZu0og,Restaurant Boston Pizza,3,10,2,Pizza,Montreal
CdZKeUZtCjqV0ni2NeFlgA,Alte Schmiede,3,50,4,Anonymous,Karlsruhe
CE07HmXNpRvHF3ZnUlm2dg,Grace Garden,1,82,4,Chinese,Phoenix
CE6TWiZ1hraCilyXIfxu4w,The Village,1,6,4,Breakfast & Brunch,Charlotte
CE85IKRDS4GimIaoIp3N5A,Rainbow Club & Casino,1,152,4,American (New),LasVegas
cE99Cjrj2YXSGs4MECb86w,Gandolfo's New York Delicatessen,1,80,3,Anonymous,Phoenix
cEAU51o1Xm5Cp-dg3_-Wlw,Sonic Drive-In,1,42,3.5,American (Traditional),LasVegas
CeCHR5YSn9aEMXVzQ9BmMg,Starbucks,1,4,4,Coffee & Tea,Phoenix
CEF6X27u5XW-oMbJ81N7Rg,Joey's Pizza,1,36,4,Pizza,LasVegas
CeiHZsr1WwXlAYxYAvDdpg,Slovenia Meat Product,0,3,3.5,Anonymous,Montreal
cEjyWr7veexi2gou06f0TQ,J&J's Family Restaurant,1,6,2,American (New),Pittsburgh
