Business_id,Name,City,Price Range,Review Count,Stars,Cuisine
EqyNGesG22jNfNT5pmfYgw,Shangri-La Chinese,Phoenix,2,71,4,Chinese
eQZh_YnG36SvA461oOHw_A,Taqueria El Buen Pastor,Las Vegas,1,82,4.5,Mexican
EqZl_lQdB3GVFHCoD7sOyg,Chicagoland Hotdogs & More,Mesa,1,55,3.5,Hot Dogs
er1Ng8wxlwaWnzFAKttukQ,Panda Express,Scottsdale,1,22,3,Fast Food
Er20nsiOS6TFHmAE717iTA,Temari Fine Japanese Cuisine,Gilbert,2,175,4.5,Japanese
eR5-nFI0Vp7EG2pIXQM3bw,McDonald's,Tempe,1,16,2,Burgers
er6gWRnG0YgUav-d8MZ9Zw,Plumeria Thai Cafe,Las Vegas,1,149,5,Thai
eR7cwYFZDkNqBSSTohNwLw,Wok In,Mesa,1,93,4,Vietnamese
eR7pephNfbVvuBYgOvpK4g,Milio's Sandwiches,Madison,1,4,3,Anonymous
EreqxAEKm62XtDMRYXglDw,Macayo's Mexican Restaurants,Casa Grande,2,40,3,Mexican
eressGqUoS0tapol9bv-CA,Domino's Pizza,Phoenix,1,7,2.5,Pizza
eRI_wjeDJwS_2IZAqUQA6Q,Sushi Itamea,montreal,2,9,4,Sushi Bars
ERJ_kLFvO3v3miOCy1I0aw,The Ox,Edinburgh,2,7,3,British
erkv-CZOE1K1FtfHKkGqbQ,Takumi,montreal,2,5,3.5,Asian Fusion
eRSpQ0izpVaiMf3XmuFiiA,Subway,Henderson,1,3,2.5,Fast Food
ERtc-EXdP9erEBoh7droww,Draw 10 Bar,Phoenix,1,71,4,American (Traditional)
eRu1OoBfgGb8Js_BsCkgNA,Gus's Diner,Sun Prairie,1,54,3.5,Anonymous
erYxGVc1A_bce_S_W7dKgQ,Hungry Howie's Pizza,Mesa,1,20,2,Pizza
eS1ueKiutSsiCCqDa7e-gQ,Restaurant Rayan,montreal,2,34,3.5,Seafood
eS2EI4IXyqQMboD7AlK1Wg,Hash House A Go Go,Henderson,2,346,3,Breakfast & Brunch
es5oJtSvYWy9NxILlARMSg,Filiberto's Mexican Food,Mesa,1,38,2.5,Mexican
Es5XUJdmf2gpc-vxPgrqgQ,Wingstop,Buckeye,0,7,3,Chicken Wings
ESAm7dJIeS9CdWkgYASk8g,Dairy Queen,Scottsdale,1,13,2,Fast Food
esapuP4e4A8FDlBhCE8S-w,Quiznos,Las Vegas,2,7,2,Fast Food
ES-bdRYNDqwIaXw1G5_4cA,Scoglio's Greentree,Pittsburgh,2,16,4,Italian
esfEW39ZrwbSAyAri3J3PQ,Pizza Hut,Las Vegas,1,31,2,Pizza
EshXtN_TyYyx75NzS1XieA,Counter Cuisine,Las Vegas,2,6,4,American (New)
ES-j5yNTgmgbL4He0h6otA,Hofbräuhaus Las Vegas,Las Vegas,2,1091,3.5,Anonymous
ESk5ihObt0uAyyviUE3UQg,J&R Kosher Meat & Delicatessen,Cote-Saint-Luc,2,4,5,Anonymous
eSKM83PlRBUAZ0fsYvYuLg,Little Caesars,Phoenix,1,8,2,Pizza
eskXrZERb01mwHrNKv5eEw,Familia Pizzeria,Las Vegas,1,243,4,Pizza
ESlu79Th0bWSPqtPh5rWHA,Fat Boy,Las Vegas,1,194,4.5,Burgers
ESMi3ekzBJuG8V-oaNcK_Q,T-Bone Steakhouse,Phoenix,2,112,3.5,Steakhouses
ESR26pfRrBew8g_xEIXe8A,Showmars - Hearst Tower,Charlotte,1,7,4.5,Greek
Ess45I5Eefjnte2B2nHP_w,Boondocks Patio & Grill,Scottsdale,2,86,3.5,American (Traditional)
EsYYJwZqo-SP82_LFyTKEg,Chia Bistro Chinese Food,Huntersville,1,14,3,Chinese
eSzd3NNX6rf-qrLNP91OOg,Carmella's Pizza Grill,Charlotte,1,33,3,Pizza
EszEYUwjB8wrO_jkLRXPvQ,Restaurant Trattoria Di Mikes,montreal,2,15,2.5,Italian
etAKBzH7AcX4w1WYPFEXeQ,Caffe Piccolo,Edinburgh,0,6,3,Cafes
eTbtfgUtfewdncgVf2CbWw,Essence Bakery Café,Tempe,2,430,4,Cafes
ETDtTBzXS8ag-AQKTr2lSA,McDonald's,Glendale,1,11,2.5,Burgers
ETg80zdzuBm7gBfW3UoMIw,Wokee Express,Gilbert,1,27,3.5,Chinese
etGak8aEXrJ_o84Teb0WVA,Indigo Crow Restaurant & Bar,Cave Creek,2,89,4,American (New)
Eti9CzKaIkN3CYrlE4CyPA,Chez Claudette,montreal,2,31,3.5,Anonymous
ETNIUYIdfv-gmU8aKLSJ7Q,Chennai Express,Tempe,1,24,4,Vegetarian
EtnMSBRlMQWrdTla-jz9RA,Tramp's Restaurant,Pittsburgh,1,4,3.5,American (Traditional)
et-odMgalfrBGzhuMWoy3Q,California Pizza Kitchen,Las Vegas,2,129,2.5,Pizza
EtrV3cQqSt8BvUqYpB_d4g,Taco Bell,Tega Cay,1,6,4,Fast Food
Ette3OwxfQ-BCuGYMqHJ0Q,Jack in The Box,Phoenix,1,3,2.5,Fast Food
EtWH--gCfZ7wn9DT1gCafQ,Nathan's Famous,Las Vegas,1,38,2.5,Hot Dogs
etYqrJTCE2_yMxhqdnGd0A,Chicago Brewing,Las Vegas,2,164,4,Pizza
eU-10rPEhyJ00un0_fd1fQ,Kismot,Edinburgh,2,39,4.5,Indian
Eu2svxHuLFeLzGlwy8hciw,Finn McCools,Pittsburgh,0,10,3.5,American (New)
EUaTSqw7qtLQkn5-ScdE8w,San Salvador Restaurant,Las Vegas,1,33,4,Mexican
EuDEpojb76ygJ5ZEuP0oig,El Triunfo Restaurant,Las Vegas,2,4,4.5,Anonymous
eUEmjHB_ugaq5FDVUWs7VQ,Caractere Chinois (Le),montreal,0,3,3.5,Anonymous
eUfSEAOFhvH-3N4MEgHHCA,Revolution Ale House,Charlotte,2,208,3.5,Italian
EUfVkqNFv5Ay0W7nbaivJA,Dairy Queen,Phoenix,1,7,2,Fast Food
euGwFsKJAkkO7kdgOkT9qg,Dotty's #7,Las Vegas,2,6,2.5,Anonymous
eUjHlutl8ti5phHfTQZhvg,Jim 'n Nick's Bar-B-Q,Concord,2,180,4,Barbeque
eUM3W7s6CUZkaUJDTRbP_w,Al Taib,montreal,1,32,4,Pizza
EumAgFD4U9FGRJPW2g1FLg,Babbo Italian Eatery,Mesa,2,131,3.5,Pizza
EUmfOpiQxJ5yaEMypI30gQ,Leticia's Mexican Cocina,Las Vegas,2,778,4,Mexican
eUmyEXmaBJO8PTtKooko4Q,Applebee's,Higley,2,60,2.5,American (Traditional)
euQY_AGz4_AYM8HapezQ6w,La Bruschetta,Edinburgh,3,4,4.5,Italian
EURL0YpVvUoRoXx6eop4QA,Zibo,Laval,0,9,3,Burgers
eURPstVQnfF7IPx07tQcSQ,Z Tapas Lounge,montreal,3,7,3.5,Anonymous
euSK0uPFinytVDR_UROMTA,Panera Bread,Phoenix,1,72,2.5,Coffee & Tea
EUXT1vSFWaiD_BFmFK8rBg,Bobby D's Restaurant & Lounge,Phoenix,1,18,4.5,Anonymous
eV0EsRRpx4M8tWr2W4Laxw,Kaffeehaus Schmidt,Karlsruhe,2,17,4,Breakfast & Brunch
ev161HS1EB0sox1TM8csYw,Thai Bistro,Kitchener,1,11,3.5,Thai
EV3MIitjwtWdgeHq3lr0hQ,Thai Cuisine,Las Vegas,2,114,4,Thai
evAH81JTQgEc3ywyqxBGMA,Viva El Taco,Las Vegas,1,25,3.5,Mexican
EVaTWlCt6amHbf6S_kAa4Q,De La Cruz Mexican Grille,Gold Canyon,2,62,3.5,Mexican
evBLcF71f_zB5LOTKzFdsw,Bravo Franco Ristorante,Pittsburgh,2,49,2.5,Italian
evfsg7FxL9eAC9KoeXTtNA,Akva Bar,Edinburgh,2,17,4,Cafes
evHsFv7BbO-FrAtb7aN8JA,Pittsburgh Fish & Chicken,Pittsburgh,2,7,4,Seafood
Evi6u84U3F6VhgriCDhQUg,Chipotle Mexican Grill,Peoria,1,45,3.5,Fast Food
eVlErNWjXrcVa5KjhcNcJA,Wendy's,Charlotte,1,22,2.5,Burgers
evpAmvJMiHtGnBZe5l0UNA,Petit Bistro Le,montreal,2,6,4.5,Anonymous
E-vpjU-T7ssWsswziJkJFA,El Taco Feliz,Las Vegas,1,83,3.5,Mexican
EVRoFKVKbgP-rz9_6enViQ,Whataburger,Chandler,1,25,3,Burgers
EVUNQuM2XYNfhlQnVZX3MQ,Jimmy John's,Mesa,0,14,2.5,Anonymous
eVv6UshaBJdQSLaHMTQikw,Salsitas,Phoenix,2,6,4,Mexican
evxyizwR-TdqeP-BQINlcA,Pittsburgh Bottleshop Cafe,Bridgeville,2,54,2.5,American (Traditional)
eVZG9sXJSz9zZpX7H2WHiw,Burger King,Phoenix,1,4,1.5,Burgers
Ew_BOifmNQrh4P1VJvK5qg,Burger King,Las Vegas,1,11,2,Burgers
ew0ioRqPWVvRVij0UQ3cvQ,Roberto's Taco Shop,Las Vegas,1,32,4,Fast Food
Ew6YfU0XcFGM-S4zncZ5Dg,India Garden,Avondale,2,176,4,Indian
EW9LIn-95GfUi1A7oGzCqA,Jack In the Box,Las Vegas,1,8,2.5,Fast Food
eWbC_7Rn5HDjEx-Y8CJXuw,Taqueria El Vaporcito,Phoenix,1,27,3,Mexican
ewc5YyPqavv4IK66z1W6WA,Sawasdee Thai Kitchen,Pittsburgh,2,31,4,Thai
EwDKWWLf0a1oW5EJ_ULhGQ,Villa Fresh Italian Kitchen,Las Vegas,2,19,2.5,Pizza
EWdLB__imFSZ9v8EOJBqAQ,Panera Bread,Phoenix,1,68,3.5,Anonymous
Ewf8sZkyCfhi8Nu9LbEc6A,Pong Pong Restaurant,Tempe,1,50,3,Chinese
eWiNE7Y8BIpvApHz4uviLw,Time Square,Phoenix,2,11,4.5,American (New)
EwIXYwynZt-6B46u8Pt7jg,Ping Pong Thai Restaurant,Las Vegas,3,3,3,Thai
eWjlM_MXCbVI2vrpviMxZw,Firehouse Subs,Madison,1,17,4,Fast Food
eWm3vMMyUHphGOu_I0XlSw,Putters Bar & Grill,Henderson,2,25,4,Pizza
ewN984Rvux04uuQFrGu7mw,Waffallonia,Pittsburgh,1,218,4.5,Breakfast & Brunch
EWnSPExh_T5zTv6oMJOC5g,Mr Chao's Asia Bistro,Phoenix,2,63,4,Asian Fusion
eWNWOiJirre6XIC0ZuQXHw,Le Tequila Bar,Saint-Henri,2,18,4,Mexican
Ewum0uSpxz5XGlXHGmzqeQ,Cambod-Ican Kitchen,Pittsburgh,2,84,4,Seafood
eWvfBkL6NPtIjfqhCo7EdA,Domino's Pizza,Tempe,2,30,2.5,Pizza
eWwQPt7taP_xHLOzLaf5bA,Emily's Cafe,Henderson,1,18,3,American (Traditional)
EwxURzkF_rhj6cVP7lxPhQ,El Pastor,Madison,1,64,3.5,Mexican
ewZlgc22xN5NNQ1H7U6Y7g,The Cheesecake Factory,Scottsdale,2,217,3,American (Traditional)
eX_0pxAjoEvQ1UwvBKOKLw,Papa John's Pizza,Las Vegas,1,16,2,Pizza
eX_f1ZzrpejCp6xJpfLmDQ,Athens Bar and Grill,Phoenix,1,60,4,Greek
EX5QAAciXEwOQ1xnFlVLAA,Taco Bell,Phoenix,1,10,3,Fast Food
eXaVJc5GMIjYEUjbrc13FA,The House Brasserie,Scottsdale,3,308,4,Burgers
EXc-2pkvp5gZzbm1g_XE5w,Le Coin d'Asie,montreal,0,3,3.5,Vietnamese
EXdKd9VZ1-qUsJEcGC5J5A,Café Maurizio,montreal,2,21,3,Italian
eXdKR2FikpBLmI-M8bstFg,Fired Pie,Phoenix,1,28,4.5,Pizza
ExFAJB0sH2M4pCeH88U8Ag,Kolo,Karlsruhe,1,8,4.5,Pizza
exfWB4hSVa1jWCVerV-0PQ,Athens Gyros,Madison,0,6,2.5,Greek
ExIjfcYeRoVxxQBzIoDkPw,Koreatown,Mesa,2,93,4.5,Korean
exiTniDF3cjnxZFvwvSO3Q,Star Wok 2,Peoria,1,8,4.5,Chinese
EXl_yEmM-2uyo85zggkVxw,Pan Asian Express,Las Vegas,2,12,1,Chinese
exLaqeER1uY9kVfwfFxvKA,Fair Trade Coffee,Madison,1,55,4,Coffee & Tea
exODno12y5GRj0DRzob2Eg,Taquitos Jalisco,Mesa,1,62,4,Mexican
exQ0FftPiQBlpI-CxSYwnw,Sam's Famous Subs,Mesa,1,13,4.5,Anonymous
exrK74Ue3ieZfAD8Xo0gPA,Carl's Jr,Casa Grande,1,9,2,Burgers
EXtCgZoxHNjXrqPCFOgQmQ,D'Lite Healthy On The Go,Tempe,1,207,4,Breakfast & Brunch
Exw4BT6b3d-cfjZqx9H1RA,KFC,Charlotte,1,4,2.5,Fast Food
Exx5ffvnmk4MrTyCkPRuug,Los Olivos,Scottsdale,2,355,3,Mexican
eXxULzJRIutN6wF1mQH2Tw,Boston Market,Scottsdale,1,20,2.5,American (Traditional)
eXY0FZUUVkXXoXt53cUgAQ,Cafe Rio,Las Vegas,1,117,3.5,Mexican
exyrJvzW0pXIfeWwJwYBvA,Teppanyaki Kyoto,Pittsburgh,2,114,4,Japanese
e-XZYwPXv3TUmqaY-xCu-A,Lo-Lo's Chicken and Waffles,Las Vegas,2,354,3,Breakfast & Brunch
ey2TkiJL-5lIwEeFD7ZhhQ,Cestone's Pizza,Mount Washington,2,17,4,Pizza
ey7-ihj-OjM4sEOwWTc06Q,Atlanta Bread,Champaign,1,47,3,Cafes
ey9Aqf4c7_6UHJdhdKJ_3Q,Bianca's Pizza,Waterloo,1,8,3.5,Pizza
eYg3dbpJMF7RMfOewaEwFQ,Pizza Hut,Fort Mill,0,5,3,Chicken Wings
eyHjc5AhDp5mZWGA0QKgAg,Barro's Pizza,Phoenix,1,53,3.5,Pizza
EYi_Un91v2VfabbD_xnbfQ,Big B's Texas BBQ,Henderson,2,276,4,Barbeque
eyI-uJa_HBm7wAgeKVqdIA,Las Rositas Bistro Mexicano Restaurant,Charlotte,1,3,3,Mexican
Eyks6H-tMwXyLH95cmrwkA,The Edinburgh Larder,Edinburgh,1,144,4.5,Coffee & Tea
eYmiExDI2DHgYc_rwO4ccQ,Restaurant Le Bleu Raisin,montreal,3,15,3,French
eYOMoRNB1tlL76L0WjX2NQ,Country Boy Family Restaurant,Kitchener,2,23,4,Breakfast & Brunch
EyoS7DeZ6FHup9l8CpEoig,Diamond Dot Market,Queen Creek,1,23,4,Burgers
EYpdx3Lu-XZ5xs0Sj-VaXQ,Which Wich,Las Vegas,1,174,4,Anonymous
eypwK6pfu10j-i1T76lUNQ,Steak 'n Shake,Concord,1,30,3.5,Burgers
e-YQOv0Uid6uzCz23yCyXw,Bahn Thai Restaurant,Madison,2,54,3.5,Thai
eYR7445A5_tF2NMu8EgJig,Ellison's Bistro,Kitchener,2,15,4,Anonymous
EYRaUAgeLc1gntkpZv2WHg,Dino's Greek and Italian Grill,Goodyear,2,127,3.5,Greek
eYrvWgacUxQ40qgqtvK8KQ,Mr Rapid Rolls,Edinburgh,2,6,3,Coffee & Tea
EysktQ4NT0hhsvRJC7DhKQ,Fonda La Taquiza,Charlotte,2,19,4,Anonymous
eyT6w_RVpjRnbz4hToBqtA,Bawarchi Indian Cuisine,Phoenix,2,84,3,Indian
eyTE5hIelyYDjFuHFIRCIQ,Thai First,Charlotte,2,72,3.5,Thai
eytt_G4KMC8A83bX1bG84Q,Forno Fabbri 1949,Scottsdale,2,27,4.5,Italian
EyvM1Oup2yYdxisVA0CvKA,Papa Murphy's,Queen Creek,2,9,4.5,Pizza
eYwk23GQRyxdTFsW7vzi0g,Zur Wagenburg,Karlsbad,0,3,4.5,Anonymous
EyWKKd2DjQPZlNfttSw74Q,Five Guys Burgers and Fries,montreal,2,52,4,Burgers
EYx9LkprbYnt3gUG_PRdKQ,Krazy Sushi,Las Vegas,2,323,4,Sushi Bars
EyXFPk2jyuLIHidI7jNsLw,Gallopin' Goose Saloon and Grill,Coolidge,1,10,3.5,American (New)
eyYyJ2aOOo0sLHU_ThextQ,Zodie's,Las Vegas,1,11,3.5,American (New)
Ez29ELM7obiqamn3It7FcQ,Zen Asian Diner,Pittsburgh,2,58,3,Sushi Bars
Ez2MFsVT5lJZ05yvK_0AXQ,Pita Jungle,Scottsdale,2,387,4,Middle Eastern
eZ5bRX8Et83RKG2RkbTajQ,Wok China-Schnellrestaurant,Karlsruhe,1,5,4.5,Asian Fusion
EZ7MD_hOsBZuWEvSjXr7DA,Jojo's Pizza & Family Restaurant,Glendale,2,67,4,Italian
eZASU4FLAXtUXUYCDh4Mcg,El Compa Chuy,Queen Creek,1,15,4.5,Mexican
eZblSTFIjpqPtDawFi3UXQ,Chili's,Las Vegas,2,32,2,Tex-Mex
EZEVomdOu6OR4i2opTVOnQ,All Stop Deforest,De Forest,2,4,1.5,Pizza
EZkoSglbAjy1_WGlUQtvsg,Fatburger,Las Vegas,2,56,2.5,Burgers
EzMFvyGJ8onE6zANDY9qRg,Venezias New York Style Pizzeria,Mesa,1,137,3.5,Italian
eZN1rBpqvr_JfDz_ovmGng,Winghart's Burger & Whiskey Bar,Pittsburgh,2,118,3.5,Burgers
eznh0XjVtv924K-KYx_ilQ,Eat'n Park,Homestead,1,51,3,American (Traditional)
EZrCQtZxiEo1kkAYt2EQqw,Wendy's,Belmont,1,8,3,Burgers
EZU__cpyxahCBzq6VAfZIQ,Minoda's Japanese Steak House Sushi Bar & Izakaya,Charlotte,2,44,3.5,Sushi Bars
ezU7Oz84y_NgVx57IBKtYg,Subway,Mesa,1,4,2,Fast Food
ezv2z7IlkKlvZdBPo1Msmw,Melted,Madison,1,13,4,Anonymous
EZwI5OaiqJq2w2_z6qP0rQ,Domino's Pizza,Madison,2,12,3,Pizza
EzwpoKQrHgDHwpuCUw074Q,In-N-Out Burger,Phoenix,1,84,4,Burgers
eZXAQxBXReD78AWWf0_4ZA,Sonora Taco Shop,Phoenix,1,68,4.5,American (Traditional)
Ez-Xfue0q2o0ozoMOJL6zA,Panda Express,Henderson,1,12,2,Fast Food
eZYlXKdQofwynt5tDcVqdQ,San Gennaro,montreal,1,15,4.5,Coffee & Tea
eZyqa81qS0LuH0Bv8vfvrw,In-N-Out Burger,Avondale,1,116,4,Burgers
ezzEgkFRlDYHJKqswJ4QuQ,Domino's Pizza,Scottsdale,4,13,3,Pizza
f_2iPdAHrcKMwMFJSRdFZQ,Super Burrito,Scottsdale,1,65,3.5,Mexican
F_ASRRQjDpNx6bX4WqvpDA,Waiting Room,Edinburgh,2,12,3.5,Anonymous
f_ClO-HzRBOEaArFnHEWIQ,Southpour,Edinburgh,2,5,3.5,British
f_CNx-23mCMSaKOg--hoHQ,Church's Chicken,Las Vegas,2,4,1.5,Fast Food
F_QsO_xKNnPU8HNA5eNW4A,Scores,Dollard-Des-Ormeaux,2,8,3.5,French
f_re4xw6zXn2DAbcChF-AQ,El Tlacoyo,Tempe,1,36,4.5,Mexican
f_spe_FA0Mze5h9KZVMaew,Crabby Joe's,Kitchener,2,6,3.5,American (Traditional)
F_Tgt47sRIeSd4kYPwON7w,Bp Street Cafe,Tempe,1,64,4.5,Anonymous
f_wqInKORIYGIJDP-AS8Ng,China Garden,Charlotte,1,10,3.5,Chinese
F0cNqcDlAwB4qVsRuGbFnA,View Wine Bar & Kitchen,Las Vegas,2,220,4,Anonymous
f0gIqoBYj7GKOh6Icl8vAg,Culver's,Madison,1,38,4,Fast Food
F-0jV-qVaj9jkGGRgA4Dmw,Firehouse Subs,Scottsdale,1,42,3.5,Fast Food
F0PGngsZYdGmHBXzDG56jw,The Riccarton Inn,Currie,2,4,4,Anonymous
f0PiGh5aBV15cNCYrnsW6w,Helpings Cafe Market and Catering,Phoenix,1,34,5,Cafes
F0u-X9aRLl8rz-L4uoaktg,Rosati's,Henderson,2,73,3.5,Pizza
F11TZZvhDSwaZ0dahMFtuw,Rice Garden,Litchfield Park,0,3,1.5,Fast Food
F14WDg0i6yZwXbflJ8ndaw,Di Fara Pizza,Las Vegas,2,58,2.5,Pizza
F15X6NKQiNuFcd5TeFgygg,Denny's,Las Vegas,1,47,2.5,Breakfast & Brunch
F15x-cHenYVjUAx_k_ZVxw,El Fish Taco,Las Vegas,2,115,4.5,Seafood
f1cfs9BhhM-5ivTiR618UQ,Dolce Vita Italian Grocer,Mesa,2,38,4.5,Anonymous
f1cS7KJoHQ39Bm4dKTkWXQ,Taco Bell,San Tan Valley,1,8,2.5,Fast Food
f1FcPnhL_ui38sfHN6pOpw,McDonald's,Mesa,1,9,3.5,Burgers
f1ffUvX5_rV8PhAceZo5tw,Bibiano's Mexican Restaurant,Peoria,1,74,3.5,Mexican
f1FurDaaizVNfYn_neatXQ,Subway,Mesa,0,5,2.5,Fast Food
f1kMxm5H0xGnUS41KYjmHQ,Subway,Las Vegas,1,7,2.5,Fast Food
F1Pyhz7l1qNfvfje4gw1Zw,Jersey Mike's Subs,Las Vegas,2,25,3.5,Fast Food
f1Qz5IoAcCF-fGMOfCXpSg,Jaroons,Karlsruhe,2,35,3,Burgers
f1vur8DUKI2aKR-awL60hA,Little Caesars Pizza,Las Vegas,1,66,2,Pizza
f1WLLiB_y-49JrU0zTTeYg,Flo's,Tempe,2,132,3.5,Asian Fusion
F1yXOy92AGumUP1ef0RTgA,Restaurant Soy,montreal,2,16,4,Chinese
F21JgmgTNQLk4CuUuhIYCw,Viet Grill Express,montreal,2,3,3.5,Vietnamese
f29zNj0T8Algs7lDfkIzrg,Chipotle Mexican Grill,Scottsdale,1,47,3,Fast Food
F2BBQrVFOiP-94gTWwzp1w,Mamma Mia Restaurant,montreal,2,6,4,Pizza
F2bKbtRIfX8fVwNW3g5EVg,Restaurant La Nouvelle Lune Indienne,montreal,3,10,3,Indian
f2Iga3A59AFYwoeAvc3e6A,Courtyard Cafe,Las Vegas,2,138,3,American (Traditional)
f2IKG29s2pEY1wUAIjFIlA,McDonald's,Las Vegas,1,25,2,Burgers
f2nLhBF_tId8eiN6GhJv6g,OC Seven,Scottsdale,2,5,3,American (New)
f2PQkagSYmdKKCQgE1fFTA,Marty's Restaurant,Karlsruhe,1,4,3.5,Anonymous
F2s1N1IvcNHHHsWJHIwKCg,Archie's,Pittsburgh,1,41,3.5,Chicken Wings
F3C5bd3xh4UAN6RWSKItlQ,Kusina Ni Lorraine Express,Las Vegas,1,23,2.5,Anonymous
F3eY7CiRujPJG9UVYK8CLg,Campanelli,montreal,2,16,4,Cafes
f3i15z8B4H44Yli_UHrEYw,Milio's Sandwiches,Madison,1,5,4,Anonymous
F3Lzg82TAexZhKO_RPQaWw,Papa John's Pizza,Madison,1,6,2,Pizza
F3P2F-IMu9XhVsMU5rVyCw,Ann's Asian Bistro & Bar,Surprise,2,59,4,Cantonese
F3P2hd-7brkpxh82Y5IC4Q,Vickie's Diner,Las Vegas,1,105,4,Cafes
F3SEkW6v2LJ5y6Ldo5pPaw,Super Dragon,Phoenix,2,118,4,Chinese
F3tMbFB1PWpiwEZmVYSxcA,Goldilocks,Las Vegas,2,93,2.5,Anonymous
F3tqTcfKnljJcSyyqN0bbw,Los Favoritos Taco Shop,Scottsdale,1,92,4,Mexican
F45vLhAYr-N4uAJPishm9Q,Pizza Prosciutto,Kitchener,1,8,5,Pizza
F4F-cne5rASLmOPJL8cbgg,Wendy's,Glendale,1,8,2.5,Burgers
f4Fyne-i2KZUoD59a_M0GQ,Yagyu Ramen,Las Vegas,1,101,4.5,Japanese
F4Ge6XtaIR4s-fMKd55YfA,Bojangles' Famous Chicken 'n Biscuits,Charlotte,1,9,2.5,Fast Food
f4HNtYaiLd9rsKuocHjFMA,No Te Rajes Jalisco,North Las Vegas,2,8,4,Mexican
F4Sn3Z9SP9xSGgGzqjrhlw,Restaurant La Maison Du Nord,montreal,1,14,4,Chinese
F4SThfsVJyoINtwJ-OXzCg,Red Estilo Mex,Casa Grande,2,107,4,Mexican
f4T3s1x2u_KPOFfIJIJ0uA,Sakura Sushi & Steakhouse,Phoenix,2,82,2.5,Sushi Bars
f4wa6WRwvv5ButLnmGtONA,Sports Deli,Henderson,1,10,3,Anonymous
f5_Gk_KHHtYCouv25iew_Q,Kapetan Restaurant & Salle de Reception,Saint-Lambert,2,4,3,Breakfast & Brunch
f50FVbyXd8mPDysXTp9F7g,LongHorn Steakhouse,Matthews,2,32,3,American (Traditional)
F5Cprqitghoo2RaZBKdlxg,Cop Out Pierogies,Pittsburgh,1,45,5,American (Traditional)
F5eNGJLygRhvKVuWbsCItQ,Rotisserie Sud-West Bar-B-Que,montreal,2,17,2.5,Chicken Wings
F5gooecXorlJGTViJBc7Zg,Cafe El Mundo Cubano,Las Vegas,2,48,3.5,Anonymous
F5MGM3twA-UOpfpolDLsMQ,Dari-Villa Restaurant,Bellevue,2,13,3.5,Burgers
f5qS9i2GayB_379LTNNErg,Caffe Nero,Edinburgh,1,4,4,Cafes
F5sjs51uyV_8PMgmvJsWPQ,De Farine et d'Eau Fraîche,montreal,2,35,4,Coffee & Tea
F5vKD7ajS69CwuFyBVxA_g,Boston Market,Phoenix,2,12,3.5,American (Traditional)
-f5xy4PY0DV-9FyIM6-M6A,Texas Ranch Steak House,Charlotte,2,12,3,Steakhouses
F5YC0NueNyG2Zb8qgcDmjA,Nick and Nat's Uptown 21,Waterloo,3,33,4,Canadian (New)
f5yLhpfriofM681OzkbSzA,Jimmy John's,San Tan Valley,1,28,2.5,Anonymous
F6dJ7kUEZ5AbvJ0aCL58EA,Taco Bell,Scottsdale,1,13,3,Fast Food
F6dSpfz4w-BoYARFnNcFkw,Mickey & Mooch,Charlotte,3,72,3.5,Steakhouses
f6hjKOSap9pFlNMYxGtjAw,Subway,Las Vegas,1,5,4,Fast Food
F6kJ7Uv-jR71GemsUqqS3A,Ém Cafe,montreal,2,15,3,Cafes
f6nEPoyhB4vofCMv24e6fg,Aloha A Go Go,Las Vegas,1,31,3.5,Japanese
F6w31tLukw6LqiTCPK2Ssg,El Pollo Loco,Mesa,1,28,3,Fast Food
F706EOWbbOe_zdXrVc0jew,La Tapenade Mediterranean Cafe,Las Vegas,2,12,2,Mediterranean
F7bt2jRmYrzUrC-KRcKl-w,Umut,Karlsruhe,2,3,2.5,Pizza
f7JGLeuEb8eq3mB9oPC9Pg,Pepe's Tacos,Las Vegas,1,62,3.5,Mexican
f7r8VgMDqDFDtxzAgaJkKQ,Saint Sushi Bar,montreal,2,207,4.5,Sushi Bars
F7w2Oog07aWL0ZJi3YDS-w,Hong Kong Seafood Restaurant,Kitchener,1,7,4,Seafood
f7Xe9Xzoafhi_EY4xwEpSw,Miele's Italian Bistro,Tempe,2,196,4,Italian
F8_GSCICeg5Vee4wZ15TEg,Sandwich Express,Edinburgh,1,6,4,Coffee & Tea
F83X7F2FnEGyXJHc1rZxVQ,HK Seafood Garden,Las Vegas,2,89,3.5,Seafood
F8ezW6hYgmQYBmXOVjhytQ,Jack In the Box,Las Vegas,1,18,2.5,Fast Food
F8I4nmpQzbNPE9cG7-kfjQ,Stac Polly,Edinburgh,3,7,4,Anonymous
F8ljll9IJhgUmOxUshlqiQ,Forte European Tapas Bar and Bistro,Las Vegas,2,335,4,Anonymous
F8q_9PUl-Lwjj9xIRPArcg,Rocket Burger & Subs,Phoenix,1,543,4.5,Burgers
f8RDqqTEuOPEuWQYeyWkew,Papa John's Pizza,Buckeye,2,10,4,Pizza
f8ro-50UiJ70rToRjkpD1Q,Orient Sushi Grill,Gilbert,2,145,4,Sushi Bars
F8XeGq4vstvk71xn2480uA,Frankly Good Coffee,Henderson,0,3,3.5,Coffee & Tea
f96lWMIAUhYIYy9gOktivQ,Subway,Phoenix,1,7,3.5,Fast Food
f9dxqk9oTmotquKN4vcRCA,Hot N Juicy Crawfish,Las Vegas,2,313,4,Seafood
f9G8rYZ-HpQvekvizABeKg,Las Americas,Las Vegas,2,47,4.5,Anonymous
